형태소,품사,가수,카운트
어보,Noun,슈퍼주니어,1
어색,Noun,TWICE,1
어색,Noun,방탄소년단,1
어색하게,Adjective,BLACKPINK,1
어색하게,Adjective,레드벨벳,1
어색하겠지만,Adjective,엑소,3
어색하고,Adjective,소녀시대,1
어색하다고,Adjective,원더걸스,1
어색하다면,Adjective,엑소,1
어색하면,Adjective,TWICE,1
어색하지,Adjective,2NE1,1
어색하지,Adjective,TWICE,4
어색하지,Adjective,레드벨벳,4
어색하지,Adjective,소녀시대,1
어색하지만,Adjective,동방신기,1
어색하지만,Adjective,빅뱅,4
어색하지만,Adjective,소녀시대,1
어색하지만,Adjective,슈퍼주니어,1
어색하지만,Adjective,엑소,1
어색한,Adjective,BLACKPINK,1
어색한,Adjective,TWICE,2
어색한,Adjective,동방신기,1
어색한,Adjective,동방신기(TVXQ!),1
어색한,Adjective,레드벨벳,1
어색한,Adjective,방탄소년단,1
어색한,Adjective,빅뱅,1
어색한,Adjective,세븐틴,2
어색한,Adjective,소녀시대,2
어색한,Adjective,슈퍼주니어,1
어색한데,Adjective,세븐틴,1
어색할지,Adjective,동방신기,3
어색함에,Adjective,세븐틴,1
어색해,Adjective,2NE1,1
어색해,Adjective,동방신기,2
어색해,Adjective,레드벨벳,1
어색해,Adjective,세븐틴,1
어색해,Adjective,슈퍼주니어,1
어색해,Adjective,엑소,2
어색해서,Adjective,동방신기(TVXQ!),1
어색해진,Adjective,동방신기(TVXQ!),1
어색해진,Adjective,소녀시대,1
어색해질,Adjective,TWICE,1
어색했던,Adjective,레드벨벳,1
어색했었지만,Adjective,방탄소년단,2
어서,Noun,2NE1,2
어서,Noun,TWICE,19
어서,Noun,동방신기(TVXQ!),6
어서,Noun,레드벨벳,4
어서,Noun,방탄소년단,8
어서,Noun,빅뱅,10
어서,Noun,세븐틴,3
어서,Noun,소녀시대,3
어서,Noun,슈퍼주니어,6
어서,Noun,엑소,1
어서,Noun,원더걸스,24
어서어서,Noun,TWICE,1
어설픈,Adjective,방탄소년단,2
어설픈,Adjective,빅뱅,2
어어,Noun,2NE1,1
어어,Noun,TWICE,7
어어,Noun,세븐틴,1
어어어어,Noun,빅뱅,1
어여쁜,Adjective,슈퍼주니어,1
어요,Noun,슈퍼주니어,4
어우,Noun,방탄소년단,3
어울려,Verb,2NE1,1
어울려,Verb,레드벨벳,2
어울려,Verb,빅뱅,2
어울려,Verb,소녀시대,1
어울려,Verb,슈퍼주니어,2
어울려,Verb,엑소,1
어울려,Verb,원더걸스,1
어울리고,Verb,레드벨벳,1
어울리는,Verb,동방신기,1
어울리는,Verb,동방신기(TVXQ!),1
어울리는,Verb,레드벨벳,4
어울리는,Verb,방탄소년단,3
어울리는,Verb,슈퍼주니어,4
어울리시는데,Verb,방탄소년단,1
어울리잖아,Verb,엑소,1
어울리지,Verb,2NE1,1
어울리지,Verb,TWICE,1
어울리지,Verb,동방신기,1
어울리지,Verb,방탄소년단,1
어울리지,Verb,빅뱅,2
어울리지,Verb,슈퍼주니어,1
어울리지,Verb,엑소,1
어울린,Verb,빅뱅,1
어울린다야,Verb,방탄소년단,1
어울릴,Verb,동방신기(TVXQ!),2
어울릴,Verb,소녀시대,3
어이,Noun,방탄소년단,1
어이,Noun,원더걸스,1
어이없어,Adjective,BLACKPINK,1
어이없어,Adjective,레드벨벳,1
어이없어,Adjective,원더걸스,2
어장,Noun,BLACKPINK,1
어장,Noun,방탄소년단,1
어정쩡,Adverb,엑소,1
어제,Noun,TWICE,4
어제,Noun,동방신기,2
어제,Noun,동방신기(TVXQ!),6
어제,Noun,레드벨벳,10
어제,Noun,방탄소년단,14
어제,Noun,빅뱅,7
어제,Noun,세븐틴,9
어제,Noun,소녀시대,6
어제,Noun,슈퍼주니어,9
어제,Noun,엑소,5
어제,Noun,원더걸스,2
어젠,Noun,소녀시대,1
어젤,Noun,동방신기(TVXQ!),2
어젯밤,Noun,TWICE,2
어젯밤,Noun,동방신기(TVXQ!),1
어젯밤,Noun,레드벨벳,2
어젯밤,Noun,방탄소년단,1
어젯밤,Noun,빅뱅,5
어젯밤,Noun,소녀시대,1
어젯밤,Noun,슈퍼주니어,1
어중간한,Adjective,방탄소년단,2
어지러,Verb,빅뱅,1
어지러운,Adjective,동방신기(TVXQ!),1
어지러운,Adjective,방탄소년단,2
어지러운,Adjective,소녀시대,1
어지러운,Adjective,엑소,2
어지러운,Adjective,원더걸스,3
어지러울지,Verb,TWICE,1
어지러움,Noun,슈퍼주니어,1
어지러워,Adjective,2NE1,1
어지러워,Adjective,BLACKPINK,1
어지러워,Adjective,TWICE,2
어지러워,Adjective,동방신기(TVXQ!),12
어지러워,Adjective,레드벨벳,1
어지러워,Adjective,방탄소년단,1
어지러워,Adjective,빅뱅,1
어지러워,Adjective,세븐틴,2
어지러워,Adjective,소녀시대,4
어지러워,Adjective,슈퍼주니어,2
어지러워,Adjective,엑소,3
어지러워요,Adjective,빅뱅,3
어지러워져,Verb,레드벨벳,2
어지러이,Adverb,레드벨벳,1
어지럽게,Adjective,레드벨벳,3
어지럽게,Adjective,방탄소년단,1
어지럽게,Adjective,슈퍼주니어,1
어지럽게,Adjective,엑소,2
어지럽겠죠,Adjective,슈퍼주니어,1
어지럽고,Adjective,레드벨벳,2
어지럽긴,Adjective,슈퍼주니어,1
어지럽혀,Verb,동방신기(TVXQ!),1
어지럽힌,Verb,레드벨벳,1
어지른,Verb,엑소,1
어진,Noun,TWICE,1
어진,Noun,방탄소년단,1
어진,Noun,빅뱅,1
어진,Noun,엑소,1
어질,Adjective,소녀시대,1
어질러,Verb,슈퍼주니어,1
어질러도,Verb,레드벨벳,1
어질러진,Verb,세븐틴,1
어질어질,Adverb,소녀시대,1
어질어질,Adverb,슈퍼주니어,4
어질어질해,Adjective,방탄소년단,1
어질어질해도,Adjective,TWICE,1
어째서,Noun,세븐틴,1
어쨌던,Noun,빅뱅,1
어쨌든,Noun,동방신기(TVXQ!),1
어쨌든,Noun,방탄소년단,3
어쩌,Noun,동방신기,1
어쩌,Noun,방탄소년단,2
어쩌,Noun,세븐틴,1
어쩌,Noun,소녀시대,3
어쩌,Noun,슈퍼주니어,2
어쩌겠다,Noun,BLACKPINK,2
어쩌겠어,Noun,TWICE,1
어쩌겠어,Noun,동방신기(TVXQ!),1
어쩌겠어,Noun,방탄소년단,2
어쩌겠어,Noun,세븐틴,10
어쩌고저쩌고,Adverb,세븐틴,1
어쩌나,Adverb,TWICE,8
어쩌나,Adverb,레드벨벳,1
어쩌나,Adverb,세븐틴,28
어쩌나,Adverb,엑소,2
어쩌나,Adverb,원더걸스,2
어쩌다,Adverb,동방신기,1
어쩌다,Adverb,동방신기(TVXQ!),2
어쩌다,Adverb,엑소,1
어쩌다가,Noun,세븐틴,1
어쩌다가,Noun,슈퍼주니어,1
어쩌라고,Adverb,2NE1,1
어쩌라고,Adverb,세븐틴,1
어쩌라고,Adverb,원더걸스,5
어쩌면,Noun,TWICE,8
어쩌면,Noun,동방신기,2
어쩌면,Noun,동방신기(TVXQ!),3
어쩌면,Noun,레드벨벳,7
어쩌면,Noun,방탄소년단,13
어쩌면,Noun,빅뱅,2
어쩌면,Noun,세븐틴,2
어쩌면,Noun,소녀시대,8
어쩌면,Noun,슈퍼주니어,7
어쩌면,Noun,엑소,3
어쩌면,Noun,원더걸스,4
어쩌지,Adverb,방탄소년단,1
어쩌지,Adverb,소녀시대,3
어쩐,Modifier,원더걸스,1
어쩐지,Noun,TWICE,2
어쩐지,Noun,레드벨벳,1
어쩐지,Noun,소녀시대,3
어쩔,Adverb,BLACKPINK,3
어쩔,Adverb,TWICE,5
어쩔,Adverb,동방신기,1
어쩔,Adverb,동방신기(TVXQ!),3
어쩔,Adverb,레드벨벳,3
어쩔,Adverb,방탄소년단,5
어쩔,Adverb,빅뱅,2
어쩔,Adverb,세븐틴,3
어쩔,Adverb,소녀시대,6
어쩔,Adverb,슈퍼주니어,5
어쩔,Adverb,엑소,3
어쩔,Adverb,원더걸스,4
어쩔,Modifier,빅뱅,2
어쩔,Modifier,슈퍼주니어,3
어쩜,Noun,2NE1,4
어쩜,Noun,TWICE,10
어쩜,Noun,동방신기,3
어쩜,Noun,동방신기(TVXQ!),1
어쩜,Noun,레드벨벳,3
어쩜,Noun,방탄소년단,16
어쩜,Noun,빅뱅,2
어쩜,Noun,소녀시대,7
어쩜,Noun,슈퍼주니어,2
어쩜,Noun,원더걸스,6
어쭈,Noun,슈퍼주니어,1
어찌,Noun,방탄소년단,1
어찌,Noun,세븐틴,2
어찌,Noun,소녀시대,2
어찌,Noun,슈퍼주니어,1
어찌,Noun,원더걸스,1
어찌어찌,Adverb,슈퍼주니어,1
어차피,Noun,2NE1,2
어차피,Noun,BLACKPINK,3
어차피,Noun,TWICE,2
어차피,Noun,동방신기,1
어차피,Noun,동방신기(TVXQ!),2
어차피,Noun,방탄소년단,16
어차피,Noun,빅뱅,1
어차피,Noun,세븐틴,3
어차피,Noun,슈퍼주니어,10
어차피,Noun,엑소,1
어차피,Noun,원더걸스,1
어처구니,Noun,TWICE,1
어치,Noun,방탄소년단,1
어치,Noun,빅뱅,1
어필,Noun,방탄소년단,1
어항,Noun,엑소,1
어휴,Exclamation,레드벨벳,1
억,Modifier,동방신기,1
억,Modifier,방탄소년단,1
억,Modifier,빅뱅,2
억,Modifier,슈퍼주니어,2
억,Noun,엑소,1
억눌려,Verb,레드벨벳,1
억만,Noun,방탄소년단,1
억압,Noun,방탄소년단,1
억압,Noun,세븐틴,1
억울해서,Adjective,빅뱅,1
억조,Modifier,슈퍼주니어,1
억지,Noun,TWICE,1
억지,Noun,방탄소년단,1
억지,Noun,빅뱅,1
억지로,Noun,TWICE,3
억지로,Noun,방탄소년단,1
억지로,Noun,빅뱅,2
억지로,Noun,슈퍼주니어,2
억지로,Noun,엑소,3
억지로,Noun,원더걸스,1
억지스런,Adjective,BLACKPINK,1
언,Modifier,2NE1,3
언,Modifier,TWICE,8
언,Modifier,동방신기,2
언,Modifier,동방신기(TVXQ!),2
언,Modifier,방탄소년단,2
언,Modifier,빅뱅,3
언,Modifier,세븐틴,4
언,Modifier,소녀시대,4
언,Modifier,슈퍼주니어,10
언,Modifier,엑소,4
언니,Noun,2NE1,1
언니,Noun,TWICE,2
언니,Noun,레드벨벳,1
언니,Noun,방탄소년단,1
언니,Noun,소녀시대,1
언니,Suffix,원더걸스,1
언덕,Noun,레드벨벳,2
언덕,Noun,빅뱅,1
언덕,Noun,소녀시대,4
언덕,Noun,슈퍼주니어,3
언론,Noun,방탄소년단,2
언어,Noun,레드벨벳,1
언어,Noun,방탄소년단,2
언어,Noun,슈퍼주니어,1
언어,Noun,엑소,4
언제,Noun,2NE1,2
언제,Noun,TWICE,21
언제,Noun,동방신기,12
언제,Noun,동방신기(TVXQ!),4
언제,Noun,레드벨벳,5
언제,Noun,방탄소년단,8
언제,Noun,빅뱅,18
언제,Noun,세븐틴,17
언제,Noun,소녀시대,9
언제,Noun,슈퍼주니어,43
언제,Noun,엑소,5
언제,Noun,원더걸스,9
언제나,Adverb,2NE1,6
언제나,Adverb,BLACKPINK,2
언제나,Adverb,TWICE,15
언제나,Adverb,동방신기,24
언제나,Adverb,동방신기(TVXQ!),14
언제나,Adverb,레드벨벳,12
언제나,Adverb,방탄소년단,9
언제나,Adverb,빅뱅,15
언제나,Adverb,세븐틴,17
언제나,Adverb,소녀시대,30
언제나,Adverb,슈퍼주니어,26
언제나,Adverb,엑소,10
언제나,Adverb,원더걸스,5
언젠가,Adverb,2NE1,2
언젠가,Adverb,TWICE,9
언젠가,Adverb,동방신기,10
언젠가,Adverb,동방신기(TVXQ!),6
언젠가,Adverb,레드벨벳,1
언젠가,Adverb,방탄소년단,20
언젠가,Adverb,빅뱅,2
언젠가,Adverb,세븐틴,4
언젠가,Adverb,소녀시대,7
언젠가,Adverb,슈퍼주니어,15
언젠가,Adverb,엑소,4
언젠가,Adverb,원더걸스,3
언쳤,Noun,세븐틴,1
언행,Noun,방탄소년단,2
얹고,Verb,방탄소년단,1
얹고선,Verb,TWICE,1
얹기만,Verb,방탄소년단,1
얹을게,Verb,레드벨벳,1
얻게,Verb,빅뱅,1
얻게,Verb,슈퍼주니어,2
얻게,Verb,엑소,1
얻고,Verb,세븐틴,1
얻고,Verb,엑소,1
얻는,Verb,방탄소년단,1
얻는,Verb,세븐틴,1
얻어,Verb,방탄소년단,1
얻어,Verb,세븐틴,2
얻은,Verb,방탄소년단,2
얻은,Verb,빅뱅,1
얻은,Verb,슈퍼주니어,1
얻은,Verb,엑소,1
얼,Noun,방탄소년단,11
얼,Noun,세븐틴,1
얼,Noun,슈퍼주니어,2
얼,Noun,원더걸스,1
얼고,Verb,슈퍼주니어,1
얼굴,Noun,2NE1,7
얼굴,Noun,BLACKPINK,2
얼굴,Noun,TWICE,6
얼굴,Noun,동방신기,2
얼굴,Noun,동방신기(TVXQ!),9
얼굴,Noun,레드벨벳,8
얼굴,Noun,방탄소년단,16
얼굴,Noun,빅뱅,18
얼굴,Noun,세븐틴,3
얼굴,Noun,소녀시대,13
얼굴,Noun,슈퍼주니어,18
얼굴,Noun,엑소,12
얼굴,Noun,원더걸스,7
얼떨떨한,Adjective,엑소,1
얼라다,Verb,방탄소년단,1
얼레,Noun,레드벨벳,1
얼렸나,Verb,레드벨벳,1
얼렸다가,Verb,세븐틴,1
얼룩져,Verb,빅뱅,1
얼룩졌던,Verb,원더걸스,1
얼룩지기,Verb,슈퍼주니어,3
얼룩진,Verb,방탄소년단,1
얼른,Noun,TWICE,1
얼른,Noun,레드벨벳,1
얼른,Noun,방탄소년단,1
얼른,Noun,원더걸스,1
얼마,Noun,2NE1,1
얼마,Noun,TWICE,5
얼마,Noun,동방신기(TVXQ!),2
얼마,Noun,레드벨벳,1
얼마,Noun,방탄소년단,1
얼마,Noun,빅뱅,5
얼마,Noun,소녀시대,1
얼마,Noun,슈퍼주니어,1
얼마,Noun,원더걸스,1
얼마나,Noun,TWICE,7
얼마나,Noun,동방신기,10
얼마나,Noun,동방신기(TVXQ!),8
얼마나,Noun,레드벨벳,2
얼마나,Noun,방탄소년단,13
얼마나,Noun,빅뱅,2
얼마나,Noun,세븐틴,2
얼마나,Noun,소녀시대,3
얼마나,Noun,슈퍼주니어,11
얼마나,Noun,엑소,8
얼마나,Noun,원더걸스,20
얼마만큼,Noun,레드벨벳,1
얼마만큼,Noun,슈퍼주니어,3
얼씨구,Noun,세븐틴,1
얼씨구,Noun,슈퍼주니어,1
얼씨구,Noun,원더걸스,1
얼어,Verb,BLACKPINK,1
얼어,Verb,TWICE,1
얼어,Verb,동방신기,1
얼어,Verb,동방신기(TVXQ!),1
얼어,Verb,방탄소년단,1
얼어,Verb,빅뱅,1
얼어,Verb,세븐틴,3
얼어,Verb,원더걸스,2
얼어가,Verb,소녀시대,1
얼어붙게,Verb,빅뱅,1
얼어붙는,Verb,레드벨벳,1
얼어붙은,Verb,동방신기(TVXQ!),4
얼어붙은,Verb,레드벨벳,1
얼어붙은,Verb,방탄소년단,1
얼어붙은,Verb,세븐틴,1
얼어붙은,Verb,슈퍼주니어,3
얼어붙은,Verb,엑소,1
얼어있던,Verb,엑소,1
얼얼하지,Adjective,레드벨벳,1
얼었네,Verb,방탄소년단,1
얼었던,Verb,엑소,1
얼은,Verb,빅뱅,1
얼은,Verb,엑소,1
얼음,Noun,BLACKPINK,1
얼음,Noun,TWICE,2
얼음,Noun,동방신기(TVXQ!),1
얼음,Noun,레드벨벳,1
얼음,Noun,방탄소년단,2
얼음,Noun,빅뱅,4
얼음,Noun,세븐틴,4
얼음,Noun,소녀시대,1
얼음,Noun,슈퍼주니어,3
얼음,Noun,엑소,3
얼쯤,Adverb,슈퍼주니어,1
얼토,Noun,방탄소년단,1
얽매이긴,Verb,TWICE,1
얽혀있는,Verb,슈퍼주니어,1
얽힌,Verb,세븐틴,1
엄,Noun,BLACKPINK,1
엄,Noun,TWICE,1
엄,Noun,레드벨벳,1
엄,Noun,원더걸스,2
엄격하단,Adjective,방탄소년단,1
엄마,Noun,BLACKPINK,2
엄마,Noun,TWICE,2
엄마,Noun,동방신기,1
엄마,Noun,레드벨벳,3
엄마,Noun,방탄소년단,13
엄마,Noun,빅뱅,4
엄마,Noun,소녀시대,10
엄마,Noun,슈퍼주니어,1
엄마,Noun,엑소,3
엄마,Noun,원더걸스,2
엄머머머,Noun,2NE1,1
엄살,Noun,방탄소년단,1
엄지,Noun,방탄소년단,1
엄지,Noun,세븐틴,9
엄청,Adverb,레드벨벳,1
엄청,Adverb,방탄소년단,1
엄청,Adverb,슈퍼주니어,2
엄청난,Adjective,방탄소년단,2
엄청난,Adjective,슈퍼주니어,1
업,Noun,레드벨벳,1
업고,Verb,동방신기,1
업뎃,Noun,방탄소년단,1
업적,Noun,방탄소년단,1
없,Adjective,동방신기,4
없,Adjective,방탄소년단,2
없,Adjective,빅뱅,1
없,Adjective,슈퍼주니어,2
없,Adjective,엑소,1
없게,Adjective,2NE1,1
없게,Adjective,BLACKPINK,4
없게,Adjective,TWICE,13
없게,Adjective,동방신기,2
없게,Adjective,동방신기(TVXQ!),10
없게,Adjective,레드벨벳,6
없게,Adjective,방탄소년단,4
없게,Adjective,세븐틴,5
없게,Adjective,소녀시대,5
없게,Adjective,슈퍼주니어,3
없게,Adjective,엑소,7
없게,Adjective,원더걸스,3
없겠니,Adjective,동방신기,3
없겠니,Adjective,빅뱅,1
없겠어요,Adjective,동방신기(TVXQ!),1
없겠으니,Adjective,TWICE,1
없겠지,Adjective,동방신기,1
없겠지,Adjective,동방신기(TVXQ!),1
없겠지,Adjective,방탄소년단,1
없겠지,Adjective,슈퍼주니어,1
없겠지,Adjective,엑소,1
없겠지만,Adjective,TWICE,2
없겠지만,Adjective,동방신기,1
없겠지만,Adjective,동방신기(TVXQ!),2
없겠지만,Adjective,레드벨벳,1
없겠지만,Adjective,방탄소년단,2
없겠지만,Adjective,빅뱅,2
없겠지만,Adjective,세븐틴,2
없겠지만,Adjective,소녀시대,1
없고,Adjective,레드벨벳,2
없고,Adjective,방탄소년단,5
없고,Adjective,빅뱅,2
없고,Adjective,소녀시대,1
없고,Adjective,슈퍼주니어,2
없고,Adjective,엑소,1
없고,Adjective,원더걸스,1
없구나,Adjective,방탄소년단,1
없구나,Adjective,슈퍼주니어,1
없기만,Adjective,방탄소년단,1
없기에,Adjective,방탄소년단,5
없기에,Adjective,빅뱅,3
없기에,Adjective,엑소,1
없길,Adjective,소녀시대,1
없나,Adjective,TWICE,1
없나,Adjective,동방신기,1
없나,Adjective,동방신기(TVXQ!),3
없나,Adjective,레드벨벳,1
없나,Adjective,방탄소년단,4
없나,Adjective,빅뱅,4
없나,Adjective,세븐틴,1
없나,Adjective,소녀시대,2
없나,Adjective,슈퍼주니어,1
없나,Adjective,엑소,2
없나,Adjective,원더걸스,8
없나요,Adjective,TWICE,1
없나요,Adjective,동방신기,2
없나요,Adjective,레드벨벳,5
없나요,Adjective,빅뱅,1
없나요,Adjective,세븐틴,1
없나요,Adjective,소녀시대,1
없나요,Adjective,원더걸스,5
없네,Adjective,TWICE,1
없네,Adjective,레드벨벳,9
없네,Adjective,방탄소년단,6
없네,Adjective,세븐틴,3
없네,Adjective,슈퍼주니어,1
없네,Adjective,엑소,4
없네요,Adjective,동방신기,1
없네요,Adjective,슈퍼주니어,1
없는,Adjective,2NE1,17
없는,Adjective,BLACKPINK,15
없는,Adjective,TWICE,46
없는,Adjective,동방신기,56
없는,Adjective,동방신기(TVXQ!),37
없는,Adjective,레드벨벳,15
없는,Adjective,방탄소년단,71
없는,Adjective,빅뱅,51
없는,Adjective,세븐틴,60
없는,Adjective,소녀시대,39
없는,Adjective,슈퍼주니어,96
없는,Adjective,엑소,77
없는,Adjective,원더걸스,9
없는거니,Adjective,2NE1,2
없는거지,Adjective,동방신기,1
없는걸,Adjective,TWICE,5
없는걸,Adjective,동방신기,10
없는걸,Adjective,동방신기(TVXQ!),1
없는걸,Adjective,방탄소년단,1
없는걸,Adjective,빅뱅,12
없는걸,Adjective,소녀시대,2
없는걸,Adjective,슈퍼주니어,8
없는것,Adjective,동방신기,1
없는것도,Adjective,슈퍼주니어,1
없는것을,Adjective,동방신기,3
없는데,Adjective,2NE1,2
없는데,Adjective,TWICE,5
없는데,Adjective,동방신기,4
없는데,Adjective,동방신기(TVXQ!),2
없는데,Adjective,방탄소년단,7
없는데,Adjective,빅뱅,2
없는데,Adjective,세븐틴,2
없는데,Adjective,슈퍼주니어,7
없는데,Adjective,엑소,6
없는데,Adjective,원더걸스,3
없는지,Adjective,TWICE,1
없는지,Adjective,동방신기,2
없는지,Adjective,방탄소년단,1
없는지,Adjective,슈퍼주니어,1
없니,Adjective,2NE1,5
없니,Adjective,TWICE,4
없니,Adjective,원더걸스,1
없다,Adjective,TWICE,3
없다,Adjective,동방신기,1
없다,Adjective,동방신기(TVXQ!),1
없다,Adjective,방탄소년단,7
없다,Adjective,빅뱅,2
없다,Adjective,슈퍼주니어,7
없다,Adjective,엑소,1
없다,Adjective,원더걸스,1
없다고,Adjective,2NE1,3
없다고,Adjective,BLACKPINK,3
없다고,Adjective,TWICE,1
없다고,Adjective,동방신기,2
없다고,Adjective,동방신기(TVXQ!),1
없다고,Adjective,레드벨벳,1
없다고,Adjective,방탄소년단,6
없다고,Adjective,빅뱅,4
없다고,Adjective,세븐틴,1
없다고,Adjective,슈퍼주니어,5
없다고,Adjective,엑소,5
없다고,Adjective,원더걸스,7
없다는,Adjective,TWICE,1
없다는,Adjective,동방신기(TVXQ!),1
없다는,Adjective,빅뱅,2
없다는,Adjective,세븐틴,2
없다는,Adjective,소녀시대,6
없다는,Adjective,슈퍼주니어,4
없다는,Adjective,엑소,2
없다는,Adjective,원더걸스,3
없다는게,Adjective,원더걸스,1
없다만,Adjective,세븐틴,1
없다며,Adjective,방탄소년단,2
없다면,Adjective,BLACKPINK,2
없다면,Adjective,동방신기,1
없다면,Adjective,동방신기(TVXQ!),1
없다면,Adjective,레드벨벳,2
없다면,Adjective,방탄소년단,5
없다면,Adjective,빅뱅,2
없다면,Adjective,슈퍼주니어,1
없다면,Adjective,원더걸스,2
없단,Adjective,2NE1,3
없단,Adjective,동방신기,1
없단,Adjective,방탄소년단,7
없단,Adjective,빅뱅,2
없단,Adjective,세븐틴,5
없단,Adjective,슈퍼주니어,2
없단,Adjective,엑소,1
없단,Adjective,원더걸스,3
없단다,Adjective,동방신기(TVXQ!),1
없담,Adjective,원더걸스,1
없더라,Adjective,빅뱅,1
없더라도,Adjective,엑소,1
없던,Adjective,TWICE,6
없던,Adjective,동방신기,6
없던,Adjective,동방신기(TVXQ!),6
없던,Adjective,레드벨벳,5
없던,Adjective,방탄소년단,11
없던,Adjective,빅뱅,5
없던,Adjective,세븐틴,1
없던,Adjective,소녀시대,5
없던,Adjective,슈퍼주니어,10
없던,Adjective,엑소,6
없던,Adjective,원더걸스,4
없데,Adjective,빅뱅,1
없도록,Adjective,방탄소년단,1
없듯,Adjective,엑소,3
없듯이,Adjective,방탄소년단,2
없듯이,Adjective,빅뱅,1
없소,Adjective,빅뱅,2
없애,Verb,방탄소년단,1
없어,Adjective,2NE1,31
없어,Adjective,BLACKPINK,19
없어,Adjective,TWICE,50
없어,Adjective,동방신기,37
없어,Adjective,동방신기(TVXQ!),58
없어,Adjective,레드벨벳,22
없어,Adjective,방탄소년단,91
없어,Adjective,빅뱅,42
없어,Adjective,세븐틴,36
없어,Adjective,소녀시대,41
없어,Adjective,슈퍼주니어,94
없어,Adjective,엑소,65
없어,Adjective,원더걸스,53
없어도,Adjective,동방신기,3
없어도,Adjective,동방신기(TVXQ!),2
없어도,Adjective,레드벨벳,1
없어도,Adjective,방탄소년단,10
없어도,Adjective,세븐틴,1
없어도,Adjective,소녀시대,1
